time	from	to
5164	68	84
5165	64	0
5165	64	0
5165	64	0
5165	104	40
5166	72	76
5166	72	8
5166	72	8
5167	72	88
5167	64	80
5168	68	100
5168	64	68
5168	72	88
5169	68	4
5169	4	36
5170	72	76
5170	32	36
5170	84	116
5171	0	16
5173	64	0
5173	8	40
5174	72	104
5174	0	16
5174	100	36
5175	64	80
5175	104	40
5176	64	68
5176	64	0
5177	72	76
5177	72	8
5178	72	8
5178	64	0
5178	72	64
5178	64	68
5178	72	8
5178	64	80
5179	64	96
5179	64	68
5179	64	0
5179	64	0
5179	8	24
5179	12	4
5179	24	16
5179	84	116
5181	72	64
5181	0	4
5181	64	96
5181	4	20
5182	100	36
5182	72	8
5182	72	104
5182	72	88
5183	64	80
5183	104	40
5184	72	88
5185	72	104
5185	12	28
5185	68	4
5185	24	56
5185	96	32
5186	100	36
5186	64	0
5186	72	88
5186	64	0
5186	64	96
5186	64	0
5186	104	40
5186	80	16
5187	72	76
5188	64	80
5188	64	68
5188	72	76
5188	72	76
5188	72	104
5188	88	24
5189	72	76
5189	40	44
5189	68	4
5189	0	32
5190	64	0
5190	64	0
5190	64	0
5190	72	8
5191	72	8
5191	72	8
5191	0	4
5191	64	68
5192	8	40
5192	4	20
5192	72	64
5192	72	104
5192	68	4
5193	104	40
5193	88	92
5193	64	68
5193	96	100
5193	20	52
5193	68	4
5193	68	4
5193	64	0
5194	72	76
5194	88	24
5194	0	16
5194	72	8
5195	72	76
5195	68	4
5196	64	0
5196	72	104
5197	64	96
5197	64	80
5197	64	0
5198	88	24
5198	4	20
5198	72	8
5198	72	8
5199	72	76
5199	0	16
5199	64	68
5199	72	8
5199	104	40
5199	4	20
5200	64	80
5201	32	36
5201	72	76
5201	64	96
5201	64	0
5201	72	8
5201	8	0
5202	64	0
5202	72	76
5202	24	56
5202	72	76
5203	88	92
5203	72	76
5203	64	80
5203	64	68
5203	24	16
5204	72	76
5205	68	4
5205	72	104
5205	64	0
5205	28	60
5206	76	92
5206	72	64
5207	64	0
5207	64	0
5207	72	104
5207	72	8
5208	64	0
5208	72	76
5208	72	64
5208	72	104
5208	64	0
5208	76	12
5208	72	8
5209	64	68
5209	24	16
5209	64	68
5209	12	4
5210	64	0
5210	72	76
5211	72	64
5211	68	4
5211	76	108
5212	72	104
5212	68	4
5212	64	0
5212	64	0
5213	64	0
5213	96	32
5213	72	104
5213	100	36
5214	72	64
5215	64	96
5215	64	80
5215	32	36
5215	28	60
5215	72	8
5216	64	96
5216	72	64
5216	64	0
5217	72	64
5217	24	28
5217	100	36
5217	64	68
5217	28	60
5217	72	8
5217	68	4
5218	72	88
5218	32	36
5218	88	92
5218	92	28
5219	0	4
5219	72	8
5219	64	96
5219	104	40
5220	8	24
5220	72	88
5220	64	0
5220	64	68
5220	64	0
5221	64	0
5221	64	0
5221	32	36
5221	64	68
5221	72	8
5221	4	20
5222	72	76
5222	76	12
5222	64	0
5222	28	20
5223	72	64
5223	96	32
5223	64	0
5223	64	0
5223	72	8
5224	72	88
5224	72	8
5224	0	4
5224	72	64
5224	64	80
5224	72	104
5224	64	0
5224	64	80
5224	64	80
5225	72	76
5225	64	0
5225	72	104
5225	64	96
5226	64	0
5226	64	68
5226	20	52
5227	72	8
5227	64	96
5227	32	36
5227	12	4
5227	64	0
5228	64	0
5228	64	80
5228	72	8
5230	72	64
5230	72	8
5230	64	96
5230	8	0
5230	64	0
5231	72	104
5231	64	68
5231	72	64
5231	64	96
5231	64	0
5232	64	68
5232	72	8
5232	12	28
5232	64	0
5232	68	100
5233	32	36
5233	88	92
5233	72	64
5233	64	68
5233	24	28
5233	100	36
5234	64	96
5234	64	68
5234	72	64
5234	64	0
5236	72	104
5236	68	100
5236	64	0
5236	4	36
5236	96	32
5237	72	64
5237	64	68
5237	64	68
5237	68	4
5238	72	76
5238	32	36
5238	72	8
5239	72	64
5239	68	4
5239	64	80
5241	72	76
5241	68	4
5242	64	80
5242	12	44
5242	72	8
5242	64	68
5242	104	40
5243	72	88
5243	64	0
5243	64	96
5243	80	16
5243	100	36
5244	64	0
5244	16	20
5244	68	84
5244	68	4
5245	32	36
5245	72	8
5245	72	8
5245	64	68
5245	68	100
5246	32	36
5246	64	0
5246	68	100
5247	64	68
5247	64	0
5247	72	8
5247	8	12
5249	72	64
5249	104	40
5249	64	0
5249	64	0
5249	72	8
5249	76	12
5249	96	32
5250	68	4
5250	64	96
5250	72	104
5250	72	76
5250	72	8
5250	68	100
5250	96	32
5251	72	76
5251	72	8
5252	88	24
5252	4	36
5253	0	4
5253	100	36
5253	88	80
5254	72	88
5254	68	4
5255	72	104
5255	64	0
5255	64	0
5255	64	68
5255	72	76
5256	72	76
5257	72	88
5257	88	120
5257	64	80
5258	72	76
5258	104	40
5258	64	80
5259	72	8
5259	24	16
5259	84	20
5259	72	8
5259	64	68
5260	64	80
5260	8	0
5260	64	68
5260	64	68
5260	4	20
5261	72	8
5261	64	68
5262	64	0
5262	64	0
5262	72	88
5262	72	76
5262	72	76
5262	72	64
5263	72	8
5263	72	76
5263	4	36
5264	68	100
5264	64	0
5264	4	20
5264	24	56
5265	24	16
5265	72	76
5266	76	12
5267	104	108
5267	72	88
5267	72	8
5267	72	76
5267	64	0
5267	64	80
5268	72	88
5268	0	4
5268	0	4
5268	64	68
5268	64	96
5268	72	104
5269	72	76
5269	72	76
5270	72	64
5270	72	76
5271	64	68
5271	64	96
5271	8	24
5272	64	96
5272	72	64
5272	72	76
5272	64	0
5273	64	96
5273	64	0
5273	64	0
5273	32	36
5273	64	0
5273	28	20
5273	72	8
5273	64	0
5274	72	64
5274	64	0
5274	64	96
5274	64	68
5274	0	16
5275	72	88
5275	96	32
5276	72	8
5276	24	28
5276	72	76
5276	64	0
5276	20	52
5277	68	4
5277	64	68
5277	24	16
5277	8	24
5278	64	80
5278	96	32
5278	32	36
5278	64	0
5278	96	32
5278	72	64
5278	68	100
5279	72	76
5279	68	4
5280	72	76
5280	72	104
5281	8	24
5281	72	64
5281	72	8
5281	0	16
5281	28	60
5281	64	0
5282	28	20
5282	72	76
5282	72	8
5282	8	12
5282	104	40
5282	100	36
5282	64	0
5282	68	4
5283	0	16
5283	64	0
5283	72	8
5283	96	32
5284	64	68
5284	72	104
5284	96	32
5285	64	80
5285	28	60
5285	20	52
5285	64	96
5286	32	36
5286	72	8
5286	64	80
5286	100	36
5286	100	36
5287	96	32
5287	72	8
5287	28	60
5287	96	32
5288	64	96
5288	24	16
5288	64	0
5288	72	8
5288	64	0
5288	64	0
5288	72	8
5288	0	32
5288	76	68
5288	64	0
5289	64	0
5289	68	84
5290	72	76
5290	96	32
5290	100	36
5291	64	68
5291	32	36
5291	28	20
5291	72	76
5291	64	0
5292	64	80
5292	64	0
5292	88	24
5292	64	68
5292	64	68
5292	64	68
5292	88	24
5292	104	40
5293	72	76
5293	72	64
5293	72	88
5293	64	80
5293	68	4
5294	72	88
5294	88	24
5294	64	96
5294	64	96
5295	72	76
5295	68	4
5295	64	0
5296	92	124
5296	72	8
5296	72	88
5296	64	0
5297	72	76
5297	64	96
5297	96	100
5297	64	0
5297	68	4
5298	0	32
5298	84	116
5298	72	8
5298	64	0
5298	0	16
5299	32	36
5299	64	68
5299	72	8
5299	64	0
5300	64	0
5300	64	80
5300	72	64
5300	72	8
5300	72	8
5301	64	0
5301	0	4
5302	96	100
5302	8	12
5302	72	76
5302	64	0
5302	8	24
5303	64	80
5303	0	32
5304	64	68
5304	68	4
5304	100	36
5305	80	16
5305	64	0
5305	64	0
5306	72	64
5306	8	24
5306	68	100
5306	72	64
5306	100	36
5307	64	68
5307	12	4
5307	68	4
5307	24	16
5307	64	0
5307	72	104
5308	64	80
5308	64	0
5308	64	80
5309	64	0
5309	64	80
5309	64	80
5310	68	100
5310	24	28
5311	28	20
5311	64	96
5312	8	12
5312	24	28
5312	72	76
5312	72	8
5313	64	96
5313	32	36
5313	24	56
5314	72	64
5314	20	52
5314	68	100
5314	72	104
5314	72	88
5315	80	16
5315	88	92
5315	64	0
5315	72	104
5315	64	0
5315	0	16
5315	20	52
5316	68	4
5316	72	8
5316	64	0
5316	96	32
5317	72	8
5317	72	104
5317	96	32
5318	72	64
5318	64	68
5318	72	64
5318	72	76
5319	12	44
5319	28	60
5319	68	100
5319	68	4
5319	100	36
5320	64	80
5320	24	56
5320	104	40
5320	72	8
5321	72	8
5322	64	96
5323	64	0
5323	72	76
5323	24	28
5323	72	76
5323	72	8
5324	28	60
5325	96	32
5325	88	120
5325	76	92
5325	72	8
5325	72	88
5326	72	64
5326	28	60
5326	64	0
5327	64	96
5327	64	80
5327	64	0
5328	72	76
5328	24	28
5328	104	108
5328	16	20
5328	64	96
5328	64	0
5328	0	32
5328	28	60
5328	0	16
5328	0	32
5329	72	64
5329	96	32
5329	8	40
5330	68	4
5330	32	36
5330	64	0
5330	72	76
5330	96	32
5330	24	56
5330	0	4
5330	64	0
5330	4	36
5330	12	28
5331	8	0
5331	88	24
5331	64	0
5331	0	16
5331	64	0
5332	64	68
5332	8	12
5332	72	104
5332	64	68
5332	8	24
5332	64	0
5333	72	8
5334	72	64
5334	8	12
5334	64	0
5335	24	28
5335	64	80
5335	104	108
5335	68	4
5335	64	0
5335	16	48
5336	64	0
5337	64	96
5337	64	0
5339	24	56
5339	64	0
5339	64	68
5339	72	76
5339	72	8
5340	72	8
5340	72	8
5340	64	68
5340	8	24
5340	96	32
5340	68	100
5341	72	76
5341	88	92
5341	64	0
5341	72	8
5341	96	100
5342	64	80
5342	32	36
5342	8	0
5342	68	4
5343	64	80
5343	8	12
5344	100	36
5344	72	104
5344	72	64
5344	32	36
5344	8	40
5344	64	80
5345	72	8
5345	72	104
5346	104	40
5346	64	0
5346	96	100
5346	64	68
5346	8	24
5347	64	68
5348	72	8
5348	64	80
5348	104	108
5348	72	88
5348	0	32
5348	72	104
5348	28	60
5348	0	16
5348	64	0
5349	64	0
5349	28	60
5349	8	24
5350	28	20
5350	72	8
5350	72	104
5350	104	40
5350	0	32
5350	64	96
5350	80	112
5351	80	16
5351	20	52
5351	28	20
5351	64	0
5351	96	32
5352	64	80
5352	0	4
5352	72	104
5352	64	80
5353	64	68
5353	64	0
5354	28	60
5354	68	100
5354	64	68
5354	100	36
5354	68	4
5355	24	16
5355	24	28
5355	32	36
5355	68	100
5356	0	32
5356	84	116
5356	72	64
5357	28	20
5357	84	20
5357	68	4
5357	72	76
5358	76	12
5358	64	0
5358	104	40
5359	104	40
5360	72	76
5360	4	20
5360	64	0
5360	72	8
5360	64	0
5360	8	0
5361	20	52
5362	20	52
5362	0	16
5362	64	96
5362	28	20
5363	68	4
5363	72	76
5364	72	8
5364	72	76
5364	72	76
5364	24	16
5364	28	60
5364	88	24
5365	64	68
5365	0	4
5365	4	20
5365	0	32
5366	72	76
5366	72	76
5366	64	0
5367	72	104
5367	76	108
5367	72	88
5368	64	68
5368	68	84
5368	64	68
5368	64	68
5368	72	8
5370	64	0
5370	20	52
5370	64	68
5370	64	0
5370	72	64
5370	8	24
5370	64	0
5370	104	40
5370	84	116
5371	64	0
5371	24	28
5371	72	8
5371	72	8
5372	64	0
5372	72	76
5373	12	44
5373	72	8
5374	8	0
5374	20	52
5374	64	0
5376	64	80
5376	12	4
5377	88	24
5377	64	68
5377	68	4
5377	72	64
5378	4	20
5378	68	4
5378	72	8
5378	72	8
5378	24	28
5379	104	40
5379	12	4
5379	20	52
5379	104	108
5379	76	108
5379	24	56
5379	8	0
5379	68	4
5379	72	8
5380	64	0
5380	64	80
5380	12	4
5380	104	40
5381	72	104
5381	72	76
5381	72	8
5382	68	4
5382	64	96
5382	12	28
5383	76	108
5383	64	68
5383	104	40
5383	100	36
5384	72	104
5384	64	68
5385	28	60
5385	12	44
5385	20	52
5385	28	20
5385	72	104
5385	88	24
5386	72	76
5386	88	92
5386	0	32
5387	72	88
5387	20	52
5387	0	32
5388	0	16
5388	0	4
5389	68	4
5389	68	4
5390	72	8
5390	32	36
5390	64	96
5391	12	4
5391	72	88
5391	32	36
5391	64	0
5391	64	68
5391	72	104
5391	28	20
5392	64	0
5392	72	64
5392	64	96
5392	72	76
5392	72	64
5393	96	32
5393	24	28
5393	64	0
5393	64	0
5393	64	0
5393	64	80
5394	28	20
5395	72	76
5395	64	68
5395	104	40
5395	0	32
5396	64	80
5396	72	76
5396	64	0
5396	12	44
5396	96	32
5397	72	76
5397	72	76
5397	72	76
5397	72	76
5397	72	8
5397	64	0
5398	64	80
5398	72	8
5398	64	0
5398	20	52
5398	8	40
5399	0	16
5400	72	64
5400	24	28
5400	72	104
5401	72	8
5401	24	28
5401	4	36
5401	28	20
5402	28	60
5402	64	0
5402	8	40
5402	0	16
5402	68	4
5403	72	88
5403	72	8
5404	64	68
5404	64	0
5404	80	16
5404	0	32
5405	64	0
5405	4	20
5405	8	24
5405	64	96
5405	64	68
5405	88	24
5405	64	0
5406	72	76
5406	72	8
5406	100	36
5406	64	80
5407	96	32
5407	84	20
5407	8	12
5408	68	4
5408	20	52
5409	64	0
5409	72	88
5410	64	96
5410	20	52
5411	64	0
5411	64	96
5411	64	80
5411	64	0
5412	72	76
5412	8	12
5412	24	56
5412	64	68
5412	72	76
5412	72	8
5412	100	36
5413	24	28
5413	0	4
5415	32	36
5415	64	68
5415	72	104
5415	64	80
5417	64	68
5417	68	84
5417	72	8
5418	72	76
5418	64	68
5418	0	16
5418	64	96
5418	80	16
5419	76	12
5419	16	20
5419	80	84
5419	64	96
5419	16	48
5420	72	88
5420	64	68
5420	64	68
5420	72	8
5420	64	0
5420	64	68
5420	4	20
5420	64	0
5421	8	24
5421	68	4
5421	64	80
5421	64	68
5421	64	80
5421	72	8
5421	88	24
5422	20	52
5422	64	68
5422	72	8
5422	64	0
5422	80	16
5422	24	16
5422	64	80
5423	24	16
5423	8	40
5424	64	68
5424	72	76
5426	64	0
5426	100	36
5426	72	104
5426	96	32
5427	76	108
5427	28	60
5428	4	20
5429	64	68
5429	64	68
5429	64	96
5429	64	0
5430	72	8
5430	72	76
5431	24	56
5431	72	64
5431	64	68
5431	68	4
5431	12	28
5432	64	0
5432	72	76
5432	64	0
5432	80	16
5433	12	28
5433	96	100
5433	64	0
5433	100	36
5434	100	36
5434	96	32
5435	28	60
5435	64	68
5435	76	12
5436	24	56
5436	72	76
5436	104	40
5437	72	8
5437	64	80
5438	64	68
5438	64	96
5439	64	0
5439	72	8
5439	4	36
5440	64	0
5440	0	4
5440	84	20
5441	20	52
5441	72	104
5441	64	0
5442	72	76
5442	64	68
5442	64	80
5442	0	16
5443	64	68
5443	64	68
5443	16	48
5444	68	4
5444	0	32
5444	104	40
5445	72	104
5445	96	100
5445	24	28
5445	72	76
5446	28	60
5446	12	44
5446	64	68
5446	84	20
5446	72	104
5446	68	84
5447	68	4
5447	8	40
5447	32	36
5447	76	108
5447	64	0
5448	96	100
5448	8	12
5448	72	76
5448	32	36
5449	72	88
5450	64	68
5450	64	68
5450	4	20
5451	72	8
5451	72	88
5451	64	0
5452	68	4
5452	8	24
5452	88	80
5452	100	36
5452	76	12
5453	4	20
5453	72	76
5453	32	36
5453	0	4
5453	8	40
5453	64	0
5453	68	84
5453	64	0
5454	32	36
5455	96	100
5455	64	68
5455	0	32
5456	72	104
5456	8	24
5457	68	4
5457	64	80
5457	72	64
5457	64	0
5458	64	68
5459	24	56
5459	4	36
5459	72	76
5459	64	0
5459	28	60
5460	64	68
5460	0	4
5460	64	0
5460	68	100
5460	64	0
5460	64	96
5461	76	12
5461	100	36
5461	72	64
5461	72	64
5461	96	32
5461	72	8
5461	8	12
5462	12	28
5462	24	56
5462	72	76
5462	68	4
5463	64	0
5463	64	68
5463	72	88
5464	72	64
5464	64	96
5465	64	96
5465	88	120
5465	72	88
5465	64	96
5465	4	36
5466	24	16
5466	72	8
5466	68	84
5466	64	0
5466	64	80
5466	64	0
5466	100	36
5467	8	24
5467	72	104
5467	72	8
5467	72	88
5467	28	60
5467	4	20
5468	72	88
5468	72	8
5468	68	4
5468	8	0
5469	68	4
5470	8	40
5470	64	68
5471	20	52
5472	72	88
5472	32	36
5472	72	76
5472	4	36
5473	64	80
5473	24	56
5473	72	8
5473	72	104
5474	64	0
5475	72	8
5475	72	104
5475	64	68
5475	24	28
5476	72	8
5476	64	0
5477	64	68
5478	8	24
5480	72	104
5480	64	0
5481	12	28
5481	72	8
5482	72	76
5482	80	82
5483	8	12
5484	64	68
5484	88	24
5485	24	26
5485	72	76
5486	32	36
5486	80	84
5486	24	56
5487	12	14
5487	64	0
5487	64	0
5490	64	68
5490	72	76
5491	72	76
5492	40	42
5492	0	4
5496	32	36
5497	64	68
5497	52	54
5498	24	28
5498	16	20
5498	20	22
5499	8	12
5499	72	76
5499	72	76
5500	80	84
5500	64	68
5502	72	76
5503	32	34
5503	64	68
5504	36	38
5507	64	66
5509	96	100
5509	64	68
5509	32	36
5510	64	68
5511	20	22
5511	24	28
5511	0	4
5512	16	20
5514	20	22
5514	0	2
5514	4	6
5515	72	76
5515	64	68
5515	64	68
5515	64	66
5517	8	12
5517	68	70
5518	64	68
5518	64	68
5519	72	76
5519	64	68
5520	16	18
5520	104	108
5522	72	76
5522	0	4
5522	12	14
5523	72	76
5524	72	76
5524	64	68
5525	8	12
5527	24	28
5527	64	68
5529	28	30
5529	20	22
5530	72	76
5530	104	106
5531	80	84
5531	64	68
5533	64	68
5533	72	76
5533	24	26
5534	8	10
5535	12	14
5536	72	76
5537	68	70
5538	72	76
5538	32	34
5539	0	4
5539	72	76
5539	64	66
5540	72	76
5541	8	12
5541	72	74
5542	64	68
5542	64	68
5542	64	68
5542	72	76
5542	4	6
5543	36	38
5543	24	28
5543	104	108
5546	64	66
5546	96	100
5547	20	22
5548	64	68
5548	72	76
5549	64	68
5549	24	26
5549	8	10
5550	16	20
5551	0	4
5552	24	28
5552	72	76
5552	96	100
5552	8	12
5553	32	36
5553	104	108
5555	8	12
5557	8	12
5557	64	68
5557	64	68
5557	64	68
5558	64	68
5560	72	76
5560	24	28
5560	64	68
5561	32	36
5561	64	66
5561	8	12
5564	64	68
5564	80	84
5565	80	84
5565	0	4
5565	8	12
5565	72	74
5567	8	12
5567	12	14
5567	36	38
5568	32	36
5569	80	84
5569	64	68
5569	24	28
5572	68	70
5574	64	66
5575	64	68
5577	72	76
5577	64	66
5578	64	68
5578	64	68
5578	36	38
5578	76	78
5579	4	6
5582	72	76
5583	28	30
5584	8	12
5584	72	74
5584	72	74
5585	64	68
5586	8	12
5587	64	68
5588	24	26
5588	20	22
5590	64	66
5591	52	54
5592	24	28
5592	32	36
5592	68	70
5592	0	2
5593	64	66
5593	64	68
5594	64	66
5595	28	30
5595	64	66
5596	16	20
5596	8	10
5599	64	68
5599	72	76
5599	64	68
5599	0	4
5600	72	76
5601	0	2
5602	72	76
5602	64	68
5603	40	44
5603	64	68
5603	20	22
5604	16	20
5604	104	108
5604	64	68
5605	0	4
5605	72	76
5606	72	76
5607	60	62
5608	104	108
5609	64	68
5610	20	22
5612	16	18
5613	68	70
5614	72	76
5614	24	28
5615	64	68
5615	8	10
5615	72	74
5616	8	12
5617	104	108
5618	64	68
5618	64	68
5619	72	76
5619	32	36
5620	72	76
5625	36	38
5627	72	76
5628	8	12
5629	72	76
5629	72	74
5631	24	28
5631	24	28
5632	96	100
5633	0	2
5633	24	28
5633	104	106
5634	32	34
5635	20	22
5635	64	68
5636	64	68
5637	0	4
5640	8	10
5641	20	22
5641	8	12
5641	24	28
5641	64	68
5643	64	68
5643	80	84
5644	36	38
5645	64	68
5645	16	18
5646	4	6
5646	64	68
5646	64	68
5647	32	36
5647	12	14
5650	68	70
5651	64	68
5651	64	68
5651	52	54
5652	72	76
5652	64	68
5652	100	102
5652	60	62
5653	64	66
5653	72	76
5653	96	98
5655	24	26
5656	64	68
5657	64	68
5658	64	68
5659	32	36
5659	104	108
5662	64	68
5662	108	110
5663	0	4
5664	88	92
5664	72	76
5664	64	66
5664	32	34
5665	64	68
5666	32	36
5666	0	4
5666	72	76
5666	8	12
5667	104	108
5667	24	26
5668	64	66
5669	4	6
5670	0	4
5672	72	76
5672	32	36
5672	64	66
5674	0	4
5675	28	30
5676	0	4
5676	88	92
5676	88	90
5678	64	66
5679	88	92
5680	72	76
5680	8	12
5681	36	38
5681	16	20
5682	64	68
5684	28	30
5686	96	98
5690	64	68
5691	72	76
5693	72	74
5694	72	74
5695	104	108
5695	0	4
5696	20	22
5697	104	108
5697	80	84
5699	80	82
5700	20	22
5702	72	74
5702	4	6
5705	0	4
5707	104	108
5707	4	6
5708	4	6
5708	64	68
5708	72	76
5710	64	68
5710	64	68
5711	72	76
5711	72	76
5711	20	22
5711	64	68
5712	88	92
5713	68	70
5716	0	2
5717	80	84
5718	72	76
5719	16	18
5719	64	68
5719	64	68
5719	100	102
5720	68	70
5720	64	68
5721	32	36
5721	104	108
5723	0	4
5725	40	44
5725	72	76
5726	0	4
5726	72	76
5726	68	70
5728	0	4
5729	0	4
5730	24	28
5730	104	108
5730	64	68
5733	0	4
5734	8	12
5734	80	84
5735	0	4
5735	64	68
5736	24	28
5736	64	68
5739	36	38
5741	88	92
5744	64	68
5744	104	108
5745	104	108
5746	72	74
5746	72	74
5746	16	20
5746	8	12
5746	36	38
5748	40	44
5750	0	4
5750	72	76
5751	40	42
5752	24	28
5753	8	12
5754	68	70
5754	32	36
5754	4	6
5755	32	36
5756	100	102
5757	64	66
5759	24	28
5760	64	68
5762	68	70
5763	100	102
5766	64	68
5766	28	30
5767	64	68
5767	104	108
5768	8	12
5769	0	4
5769	80	84
5770	20	22
5771	64	68
5773	64	68
5774	24	28
5777	64	68
5778	64	68
5779	64	68
5780	100	102
5781	64	68
5781	72	76
5782	8	10
5782	20	22
5782	40	42
5782	20	22
5784	80	84
5784	80	84
5784	8	12
5787	52	54
5788	64	68
5789	24	28
5789	36	38
5791	0	4
5791	0	4
5792	8	12
5793	60	62
5794	64	66
5794	28	30
5795	0	4
5795	72	76
5796	72	76
5797	64	68
5798	20	22
5799	16	20
5801	64	68
5801	104	108
5801	104	108
5801	0	4
5801	0	2
5802	64	68
5802	64	68
5804	64	66
5805	80	84
5805	8	10
5805	64	68
5806	24	28
5807	24	28
5808	64	68
5808	88	90
5809	64	68
5811	32	36
5811	12	14
5812	64	66
5813	104	106
5814	8	10
5815	0	4
5817	80	82
5817	32	36
5818	64	68
5819	12	14
5819	64	68
5820	68	70
5820	64	66
5820	28	30
5821	64	68
5822	36	38
5823	64	68
5824	64	68
5824	64	68
5824	64	66
5827	8	12
5829	0	4
5830	32	36
5831	20	22
5832	24	26
5833	80	84
5834	28	30
5834	64	68
5836	0	4
5836	64	68
5837	68	70
5838	32	36
5838	64	66
5840	8	12
5841	72	74
5842	72	76
5843	64	66
5844	64	66
5844	42	46
5846	80	84
5847	32	34
5848	104	108
5848	64	68
5850	64	68
5850	72	76
5851	80	84
5851	72	76
5853	32	36
5853	72	76
5854	4	6
5854	72	76
5855	4	6
5859	64	68
5860	64	68
5863	8	12
5863	32	34
5864	32	36
5864	64	68
5865	8	12
5866	32	36
5866	12	14
5868	80	82
5869	72	76
5869	24	26
5870	8	12
5873	32	36
5877	0	4
5877	64	68
5877	64	68
5879	72	76
5880	24	28
5881	20	22
5881	20	22
5882	64	68
5883	72	76
5884	64	68
5884	72	76
5889	64	68
5892	64	68
5893	64	66
5894	96	100
5898	64	68
5901	64	68
5901	20	22
5902	64	68
5903	64	68
5903	90	94
5903	24	28
5903	64	68
5905	88	92
5906	72	76
5908	72	76
5908	20	22
5908	64	66
5911	8	12
5912	64	66
5912	64	68
5915	64	68
5918	80	84
5918	64	68
5918	64	68
5921	16	18
5922	64	68
5923	64	66
5924	72	74
5925	20	22
5928	24	26
5928	64	68
5928	90	94
5928	36	38
5933	28	30
5934	80	84
5935	64	68
5935	80	84
5937	12	14
5938	0	4
5939	72	76
5939	64	66
5940	64	68
5942	36	38
5942	36	38
5943	72	76
5943	104	106
5946	20	22
5946	72	74
5948	104	108
5949	64	68
5949	64	66
5951	0	4
5951	8	12
5953	20	22
5955	64	66
5957	64	68
5957	64	68
5959	4	6
5960	68	70
5960	8	12
5962	64	68
5963	4	6
5964	104	108
5967	64	68
5968	0	4
5968	64	66
5969	8	12
5969	64	68
5969	68	70
5970	24	26
5971	64	66
5972	0	4
5973	64	68
5974	104	108
5974	80	84
5975	72	76
5975	36	38
5976	72	76
5976	64	66
5977	104	108
5979	32	36
5979	8	12
5980	24	28
5980	64	68
5983	64	68
5983	88	92
5984	64	68
5984	8	10
5984	4	6
5985	24	26
5987	32	34
5987	64	66
5989	84	86
5989	80	84
5990	72	74
5991	72	76
5991	0	4
5992	72	74
5994	104	108
5994	64	66
5995	64	68
5995	8	10
5996	64	68
5996	24	28
5998	64	68
6001	64	68
6002	0	4
6003	32	36
6003	64	66
6003	72	74
6004	104	108
6006	64	68
6006	80	84
6007	72	74
6008	24	28
6009	64	66
6010	72	74
6014	72	74
6014	32	36
6015	64	68
6017	64	68
6019	104	106
6020	8	12
6023	104	108
6023	64	68
6024	72	76
6024	8	12
6025	80	84
6026	84	86
6027	64	66
6027	20	22
6028	4	6
6030	64	68
6030	8	10
6030	72	74
6031	32	36
6032	64	68
6033	0	2
6036	72	76
6036	32	36
6037	72	76
6039	72	74
6040	64	68
6042	80	84
6042	0	4
6043	72	74
6044	8	12
6044	64	68
6045	72	74
6045	64	68
6046	64	68
6047	64	68
6049	64	68
6049	24	26
6050	104	108
6051	8	12
6053	104	108
6054	72	74
6054	0	4
6056	64	68
6057	100	102
6058	32	36
6061	64	68
6062	8	12
6062	20	22
6063	64	66
6065	64	68
6066	72	76
6066	64	68
6068	8	12
6069	32	36
6070	64	66
6071	80	84
6071	64	68
6071	68	70
6072	0	2
6075	64	68
6075	8	10
6079	64	68
6080	64	68
6082	72	76
6083	64	66
6086	36	38
6087	20	22
6089	8	12
6092	32	36
6092	20	22
6095	64	68
6096	64	68
6098	8	12
6101	0	4
6101	100	102
6102	72	76
6102	0	2
6105	76	78
6106	100	102
6108	64	68
6109	72	74
6109	20	22
6113	64	68
6113	8	12
6116	0	2
6119	34	38
6119	64	66
6119	0	4
6121	72	76
6127	108	110
6136	20	22
6136	20	22
6138	72	76
6139	64	66
6142	64	68
6145	8	12
6146	0	4
6148	36	38
6148	0	4
6148	104	108
6148	64	66
6151	64	68
6153	72	76
6154	8	12
6155	24	28
6156	64	68
6157	12	14
6158	64	68
6159	64	68
6159	72	76
6160	72	74
6162	8	12
6163	72	76
6164	72	76
6164	24	28
6164	104	108
6164	64	68
6165	66	70
6166	8	12
6167	34	38
6171	72	76
6173	104	106
6174	88	92
6174	32	36
6175	72	76
6176	64	68
6176	64	68
6176	60	62
6178	72	74
6178	20	22
6179	72	74
6179	0	4
6179	24	28
6179	24	28
6179	20	22
6181	0	4
6182	0	4
6182	8	10
6184	64	68
6187	88	90
6187	24	28
6191	64	68
6192	24	28
6192	84	86
6195	64	68
6196	8	12
6196	20	22
6198	64	68
6198	64	68
6198	4	6
6199	32	36
6200	0	2
6201	64	66
6201	104	106
6203	88	92
6203	64	68
6204	36	38
6205	8	12
6206	64	68
6206	64	68
6208	0	4
6209	84	86
6210	0	4
6210	64	68
6211	0	4
6212	88	90
6212	0	4
6213	4	6
6213	64	66
6214	72	76
6215	20	22
6216	64	68
6216	64	66
6219	72	76
6220	8	12
6220	36	38
6222	8	12
6222	24	28
6222	20	22
6224	64	66
6225	64	68
6225	0	4
6226	68	70
6226	64	68
6226	36	38
6226	72	74
6228	64	68
6229	24	28
6230	50	54
6232	64	66
6233	64	66
6233	80	82
6234	64	66
6235	68	70
6236	0	4
6236	20	22
6237	8	12
6237	64	68
6237	32	36
6238	24	28
6238	64	68
6239	36	38
6240	96	100
6241	8	12
