time	from	to
10083	64	68
10083	100	36
10084	68	4
10084	8	12
10085	72	8
10085	4	36
10085	4	36
10086	76	12
10086	20	52
10087	4	20
10087	68	4
10087	72	76
10087	68	4
10087	68	4
10088	108	44
10088	68	84
10089	4	36
10089	80	112
10089	80	16
10090	12	28
10090	68	4
10090	76	12
10091	12	44
10093	84	20
10094	0	4
10095	20	52
10096	72	8
10096	104	40
10096	68	4
10097	4	20
10098	72	8
10098	0	16
10098	72	64
10099	48	52
10099	20	52
10099	80	84
10099	80	112
10099	64	68
10099	8	12
10099	76	12
10100	48	52
10100	116	52
10104	0	32
10104	16	48
10104	16	20
10105	72	88
10105	0	16
10105	80	112
10105	116	52
10106	76	108
10106	88	24
10106	4	36
10106	116	52
10107	0	32
10107	32	36
10107	68	4
10107	20	52
10108	4	20
10108	64	68
10109	76	12
10109	64	80
10110	68	100
10110	64	80
10110	80	16
10111	20	52
10111	20	52
10112	4	20
10114	4	20
10115	68	84
10115	108	44
10116	20	52
10116	4	20
10116	0	32
10116	116	52
10116	116	52
10116	68	84
10117	32	36
10117	20	52
10117	16	20
10117	32	36
10117	4	20
10117	64	0
10118	0	4
10118	116	52
10118	100	36
10118	20	52
10119	4	36
10121	20	52
10122	4	36
10122	64	80
10122	20	52
10122	20	52
10123	20	52
10123	76	108
10123	0	32
10123	16	20
10123	12	4
10124	20	52
10124	80	16
10124	48	52
10124	80	16
10124	4	20
10125	20	52
10125	68	4
10125	8	12
10125	20	52
10126	68	84
10126	20	52
10127	4	36
10127	80	16
10127	20	52
10127	20	52
10128	20	52
10128	20	52
10128	96	32
10128	72	8
10128	20	52
10129	68	100
10129	8	12
10129	4	36
10129	20	52
10130	20	52
10131	20	52
10132	76	12
10132	64	0
10132	12	28
10133	12	28
10133	96	32
10134	0	16
10134	68	4
10135	4	36
10135	16	20
10135	68	84
10135	68	100
10135	76	12
10136	68	4
10136	96	32
10136	4	20
10136	96	32
10137	48	52
10137	72	76
10137	8	24
10137	20	52
10138	4	36
10139	12	28
10140	96	32
10141	80	16
10142	80	16
10142	64	96
10143	68	100
10144	72	8
10144	0	4
10144	80	84
10144	72	88
10144	68	4
10144	20	52
10144	100	36
10144	4	36
10145	100	36
10145	20	52
10145	100	36
10145	8	0
10146	68	4
10146	72	8
10147	8	12
10147	20	52
10147	20	52
10147	20	52
10147	68	4
10147	20	52
10147	4	36
10148	108	44
10148	0	4
10149	4	20
10149	16	20
10149	68	4
10149	4	36
10149	20	52
10149	20	52
10150	4	36
10150	80	84
10150	4	20
10150	72	8
10150	80	16
10151	72	8
10151	0	16
10151	4	36
10151	0	16
10152	20	52
10152	40	44
10152	96	32
10153	68	4
10153	80	84
10153	4	36
10154	80	84
10154	48	52
10154	8	40
10154	20	52
10154	68	84
10155	68	4
10155	20	52
10156	116	52
10156	16	20
10156	68	84
10157	68	100
10157	16	20
10157	72	8
10158	4	20
10158	4	20
10160	20	52
10161	100	36
10161	32	36
10161	80	16
10162	32	36
10162	20	52
10163	12	28
10163	80	112
10163	68	4
10163	68	84
10164	72	8
10165	80	84
10165	76	12
10166	20	52
10166	12	4
10166	12	44
10167	16	48
10167	12	44
10168	20	52
10168	84	20
10169	48	52
10169	8	12
10169	68	4
10170	68	84
10171	12	4
10171	32	36
10171	8	12
10171	16	20
10171	4	36
10171	20	52
10172	76	12
10172	20	52
10172	104	40
10172	4	20
10173	72	104
10173	20	52
10174	108	44
10174	68	100
10174	104	108
10174	68	4
10175	64	0
10175	16	20
10175	80	16
10175	68	84
10175	76	92
10176	68	84
10177	0	16
10177	16	20
10177	0	16
10177	96	32
10178	20	52
10178	116	52
10179	20	52
10179	20	52
10179	84	116
10179	20	52
10179	108	44
10180	12	44
10181	0	4
10181	68	100
10182	40	44
10182	20	52
10183	4	20
10183	20	52
10183	20	52
10183	8	40
10183	20	52
10184	4	20
10184	116	52
10184	16	48
10184	68	4
10185	12	28
10185	68	4
10185	104	40
10185	76	92
10186	72	8
10186	68	4
10187	20	52
10187	64	68
10187	20	52
10188	80	16
10188	68	4
10188	100	36
10188	84	20
10189	4	20
10189	68	4
10189	4	20
10191	80	16
10191	20	52
10192	72	8
10192	16	48
10192	8	24
10192	96	100
10192	20	52
10192	20	52
10192	84	20
10193	20	52
10194	68	4
10194	68	4
10194	20	52
10196	116	52
10197	108	44
10197	20	52
10197	68	100
10198	64	68
10198	12	28
10198	12	44
10199	116	52
10199	20	52
10200	64	0
10200	20	52
10200	28	20
10202	64	0
10202	48	52
10202	108	44
10203	20	52
10203	20	52
10203	32	36
10203	72	76
10204	20	52
10206	80	112
10207	64	96
10208	68	4
10208	80	112
10208	100	36
10208	64	0
10208	64	0
10208	68	84
10208	64	0
10209	64	0
10209	116	52
10210	96	32
10210	112	48
10212	16	20
10212	72	76
10212	116	52
10213	80	84
10213	20	52
10214	0	4
10214	68	4
10214	20	52
10214	20	52
10215	4	36
10215	16	20
10215	20	52
10215	8	0
10215	4	20
10216	68	4
10216	100	36
10217	8	12
10218	72	104
10219	80	84
10219	72	104
10219	108	44
10219	68	4
10221	80	84
10222	32	36
10222	4	20
10223	116	52
10223	80	16
10224	0	4
10224	104	40
10224	20	52
10225	4	20
10225	20	52
10225	68	4
10225	8	12
10227	68	4
10227	68	84
10227	68	84
10228	0	16
10228	8	12
10228	20	52
10228	68	84
10229	72	76
10230	16	20
10230	96	32
10230	68	4
10230	20	52
10231	20	52
10231	12	4
10232	68	4
10232	64	68
10232	8	12
10232	84	116
10232	96	32
10232	68	100
10232	64	96
10232	0	32
10233	72	88
10233	108	44
10233	4	20
10233	20	52
10234	12	4
10234	68	4
10234	84	116
10235	48	52
10235	16	48
10236	100	36
10237	80	16
10237	0	4
10237	68	4
10237	68	4
10237	80	16
10238	48	52
10238	100	36
10238	20	52
10239	80	16
10239	4	36
10241	12	28
10241	20	52
10242	16	48
10242	100	36
10243	116	52
10243	84	20
10243	80	16
10244	32	36
10244	20	52
10245	16	20
10246	48	52
10246	68	100
10246	16	48
10246	8	12
10246	80	16
10246	116	52
10247	68	4
10249	0	32
10249	20	52
10250	20	52
10250	16	48
10250	20	52
10250	108	44
10251	72	76
10251	108	44
10251	20	52
10253	72	8
10254	20	52
10255	16	20
10255	80	16
10255	20	52
10255	68	84
10256	12	28
10256	64	0
10257	108	44
10258	72	104
10259	48	52
10259	80	112
10259	12	44
10260	76	108
10260	20	52
10260	68	4
10261	0	4
10262	20	52
10262	20	52
10262	68	4
10263	8	24
10264	20	52
10264	68	84
10265	84	116
10265	108	44
10266	0	32
10267	12	28
10267	4	36
10267	68	84
10267	20	52
10268	76	108
10268	0	16
10269	20	52
10269	4	36
10269	84	20
10269	20	52
10269	64	96
10270	76	68
10270	84	116
10270	116	52
10271	20	52
10273	68	4
10273	72	8
10274	20	52
10274	0	4
10274	76	92
10275	16	48
10276	72	8
10276	12	4
10277	92	84
10277	68	84
10277	4	36
10277	20	52
10279	68	4
10279	16	48
10279	68	100
10279	116	52
10280	8	40
10280	8	12
10280	64	0
10281	40	44
10281	64	0
10282	72	8
10282	40	44
10282	84	20
10282	84	20
10282	20	52
10283	68	4
10283	72	8
10284	4	20
10284	20	52
10285	80	16
10286	4	36
10286	68	4
10287	64	0
10287	68	84
10288	20	52
10289	64	96
10289	8	40
10289	16	20
10290	76	12
10290	4	36
10290	108	44
10290	72	64
10292	72	8
10292	4	20
10293	68	4
10294	68	4
10294	12	28
10294	68	4
10294	4	36
10295	12	44
10295	4	20
10295	68	4
10295	80	84
10296	68	4
10296	12	4
10296	20	52
10296	84	20
10296	116	52
10297	20	52
10297	72	8
10299	0	4
10299	68	100
10299	20	52
10299	100	36
10300	68	84
10301	68	100
10302	108	44
10304	96	100
10304	4	36
10306	64	68
10306	12	44
10307	84	116
10307	0	4
10307	16	20
10307	68	84
10307	64	68
10307	72	8
10307	68	84
10308	4	20
10308	72	76
10308	100	36
10309	40	44
10309	80	16
10310	84	20
10310	68	100
10311	72	8
10311	12	44
10311	32	36
10311	68	84
10311	8	0
10311	68	84
10311	0	16
10311	4	20
10312	100	36
10314	116	52
10314	116	52
10314	108	44
10314	68	4
10315	4	20
10316	20	52
10316	4	36
10317	76	12
10317	108	44
10317	20	52
10317	20	52
10317	4	20
10319	20	52
10320	20	52
10320	64	80
10320	64	68
10321	80	16
10321	20	52
10321	20	52
10321	4	36
10322	68	100
10323	100	36
10324	12	44
10325	64	0
10325	64	0
10325	100	36
10325	20	52
10326	112	116
10326	100	36
10327	48	52
10327	16	20
10327	104	108
10328	76	92
10328	80	84
10328	68	4
10328	68	100
10329	4	36
10330	72	88
10330	108	44
10330	116	52
10330	100	36
10332	84	20
10333	20	52
10333	76	92
10333	20	52
10334	20	52
10335	20	52
10336	68	84
10336	72	104
10338	12	28
10338	20	52
10340	108	44
10340	64	96
10340	64	0
10341	20	52
10341	76	68
10341	0	32
10341	68	4
10342	20	52
10343	16	20
10343	0	4
10343	72	76
10343	68	4
10344	64	0
10344	68	100
10344	68	4
10344	4	20
10344	20	52
10345	76	68
10345	68	4
10348	4	36
10349	20	52
10349	64	0
10350	76	92
10350	4	20
10350	32	36
10350	20	52
10350	64	80
10351	8	0
10351	68	4
10352	4	36
10353	68	4
10353	0	32
10354	8	12
10354	20	52
10354	20	52
10355	16	48
10355	4	36
10355	68	4
10356	4	36
10356	4	20
10356	68	4
10356	20	52
10356	68	4
10356	4	20
10357	68	84
10357	4	20
10358	72	76
10358	12	44
10359	8	0
10359	20	52
10359	68	4
10360	96	100
10360	108	44
10360	12	4
10360	20	52
10361	12	44
10362	100	36
10363	20	52
10363	40	44
10363	4	20
10363	68	4
10363	12	4
10364	68	84
10364	0	32
10364	20	52
10365	4	20
10365	4	36
10367	68	4
10367	4	36
10367	20	52
10368	20	52
10368	12	4
10369	4	36
10369	20	52
10369	8	40
10370	16	20
10370	8	0
10370	20	52
10370	68	84
10371	80	16
10373	72	8
10374	64	80
10374	64	68
10374	100	36
10375	28	20
10375	64	80
10376	64	68
10376	84	20
10377	20	52
10377	32	36
10378	100	36
10378	20	52
10379	20	52
10379	48	52
10379	68	100
10379	4	36
10380	68	4
10380	20	52
10380	64	68
10380	68	4
10380	68	4
10381	8	0
10382	20	52
10382	72	76
10382	68	100
10383	4	20
10384	64	0
10384	16	48
10385	64	96
10385	12	4
10385	0	32
10385	20	52
10385	20	52
10385	12	44
10386	68	100
10386	68	100
10386	76	12
10386	20	52
10386	20	52
10387	0	4
10387	4	36
10387	12	4
10388	68	4
10388	20	52
10388	64	0
10389	4	36
10390	0	32
10391	68	4
10391	84	20
10392	72	76
10392	96	32
10392	20	52
10393	76	92
10393	8	12
10393	80	16
10394	108	44
10394	68	4
10394	84	20
10395	68	84
10397	4	36
10397	16	48
10397	20	52
10398	68	100
10399	84	20
10399	76	108
10399	68	100
10400	0	4
10401	32	36
10401	64	0
10401	12	44
10401	20	52
10401	76	68
10401	68	4
10402	32	36
10402	16	20
10403	20	52
10403	108	44
10404	4	20
10404	84	20
10404	20	52
10405	108	44
10405	0	16
10405	20	52
10405	68	100
10406	112	48
10406	20	52
10407	100	36
10407	12	44
10407	20	52
10408	12	44
10408	68	4
10409	20	52
10409	20	52
10409	8	12
10409	12	28
10409	76	12
10409	84	20
10410	76	92
10411	4	36
10411	20	52
10412	108	44
10412	64	68
10412	12	4
10413	80	84
10413	4	20
10413	104	40
10414	112	48
10414	64	0
10415	48	52
10416	68	4
10417	68	4
10417	68	4
10417	20	52
10417	68	4
10418	68	4
10418	72	76
10418	76	12
10418	0	32
10419	16	48
10419	4	20
10419	112	116
10419	96	32
10420	20	52
10420	68	84
10422	4	36
10422	12	4
10423	80	84
10423	20	52
10423	4	20
10424	20	52
10424	20	52
10425	116	52
10426	4	36
10427	64	96
10427	64	0
10427	20	52
10427	76	12
10427	20	52
10427	100	36
10428	108	44
10429	8	0
10429	20	52
10430	64	96
10430	80	16
10430	80	16
10430	12	4
10431	4	20
10431	4	36
10431	68	4
10432	20	52
10432	76	108
10433	20	52
10433	72	76
10433	100	36
10434	68	4
10435	108	44
10435	16	48
10435	112	48
10435	0	32
10436	64	0
10436	8	12
10437	72	8
10437	48	52
10437	76	108
10438	20	52
10438	4	36
10438	4	36
10438	96	32
10438	100	36
10439	68	4
10439	100	36
10439	100	36
10439	20	52
10440	20	52
10441	32	36
10441	20	52
10441	100	36
10441	68	84
10442	68	84
10443	100	36
10443	64	0
10443	0	16
10443	68	100
10444	72	64
10444	12	28
10444	76	92
10444	76	12
10444	4	20
10445	68	84
10445	4	20
10446	68	100
10449	28	20
10449	12	28
10449	68	100
10450	116	52
10450	112	48
10450	20	52
10451	16	48
10451	20	52
10451	84	20
10451	68	4
10452	72	64
10452	8	0
10453	40	44
10453	16	20
10454	84	20
10455	64	68
10455	4	36
10455	4	20
10457	96	100
10457	4	20
10457	12	4
10457	108	44
10458	4	36
10459	68	100
10459	8	24
10459	0	32
10459	8	24
10459	12	44
10459	116	52
10459	68	4
10460	84	20
10460	20	52
10460	20	52
10461	76	92
10461	84	20
10461	68	4
10462	68	4
10464	12	44
10466	68	4
10466	4	36
10466	4	36
10467	28	20
10467	20	52
10468	0	4
10468	80	84
10468	72	8
10468	100	36
10469	0	16
10469	68	84
10469	68	4
10469	0	16
10469	116	52
10469	112	48
10470	4	36
10471	72	8
10471	72	8
10471	100	36
10472	0	32
10472	20	52
10472	96	32
10473	8	40
10474	8	12
10474	20	52
10474	84	20
10475	8	40
10475	20	52
10476	76	108
10476	68	4
10477	76	12
10477	20	52
10477	20	52
10478	112	48
10478	84	20
10479	20	52
10480	20	52
10481	100	36
10481	8	40
10481	80	112
10481	0	4
10482	112	48
10483	20	52
10483	32	36
10483	4	36
10484	64	0
10484	64	68
10484	68	100
10485	0	4
10485	96	32
10485	68	4
10485	20	52
10486	68	4
10486	4	20
10486	20	52
10486	20	52
10487	100	36
10488	20	52
10488	112	48
10489	20	52
10490	12	28
10490	32	36
10491	8	40
10491	100	36
10491	72	8
10491	108	44
10492	16	20
10492	76	92
10492	16	48
10493	20	52
10494	116	52
10494	20	52
10494	76	92
10494	92	124
10495	64	0
10495	96	32
10495	100	36
10496	4	20
10496	4	20
10497	4	36
10497	20	52
10498	76	12
10498	112	48
10499	4	20
10499	20	52
10500	76	108
10500	20	52
10500	104	108
10501	76	12
10501	4	20
10501	20	52
10501	12	28
10502	12	28
10502	68	4
10503	100	36
10503	4	20
10503	20	52
10504	20	52
10505	12	4
10505	116	52
10505	20	52
10506	20	52
10506	20	52
10506	4	36
10507	68	4
10507	40	44
10508	12	44
10508	68	4
10508	76	12
10508	20	52
10509	84	20
10509	20	52
10509	112	48
10510	0	4
10510	76	68
10510	16	20
10510	72	88
10510	72	8
10510	20	52
10511	100	36
10511	28	60
10512	96	100
10512	4	36
10512	68	84
10513	4	20
10513	8	24
10513	68	4
10514	8	12
10514	20	52
10514	4	20
10515	12	44
10515	16	48
10515	12	44
10516	68	4
10516	76	12
10516	40	44
10516	24	16
10516	88	120
10517	12	28
10517	20	52
10517	20	52
10518	108	44
10519	20	52
10519	108	44
10520	20	52
10520	0	32
10520	68	4
10521	72	64
10522	20	52
10523	72	76
10523	4	36
10524	80	16
10524	20	52
10525	68	84
10525	96	32
10526	40	44
10526	12	44
10526	20	52
10526	20	52
10528	4	20
10528	72	8
10528	4	20
10529	80	16
10530	4	20
10531	116	52
10531	4	20
10531	0	16
10533	116	52
10533	0	16
10533	12	28
10534	100	36
10534	12	44
10534	4	20
10534	20	52
10534	100	36
10535	12	44
10535	32	36
10535	32	36
10535	76	108
10535	116	52
10535	68	4
10536	20	52
10536	16	20
10536	68	4
10536	4	36
10537	108	44
10538	108	44
10538	8	12
10538	12	44
10540	68	4
10540	12	4
10540	68	84
10541	68	4
10542	16	48
10542	84	20
10542	8	0
10542	20	52
10542	0	16
10543	68	84
10544	72	104
10544	4	20
10544	108	44
10545	84	20
10546	68	4
10546	68	4
10546	80	84
10546	68	4
10547	68	4
10548	20	52
10548	84	20
10548	20	52
10548	16	48
10549	20	52
10549	20	52
10549	20	52
10549	68	4
10550	8	40
10550	12	4
10552	76	108
10553	96	32
10554	68	4
10554	4	20
10555	12	44
10555	64	0
10555	84	20
10555	104	40
10556	4	20
10556	4	20
10557	64	68
10557	20	52
10558	12	28
10558	100	36
10558	20	52
10559	20	52
10559	68	100
10559	20	52
10560	20	52
10560	0	32
10561	20	52
10561	4	20
10561	20	52
10563	20	52
10563	76	68
10563	32	36
10563	8	40
10563	100	36
10563	20	52
10563	16	48
10564	4	20
10564	20	52
10565	0	4
10565	20	52
10565	68	100
10566	100	36
10566	76	12
10566	4	36
10567	112	48
10568	20	52
10568	4	20
10568	116	52
10568	72	76
10568	32	36
10568	16	48
10568	8	0
10569	64	0
10569	68	100
10569	68	84
10569	8	24
10569	0	32
10570	20	52
10570	68	4
10570	4	36
10570	4	36
10571	100	36
10571	20	52
10572	76	68
10572	76	12
10572	0	16
10573	84	20
10574	4	36
10574	16	48
10575	64	0
10575	72	64
10575	4	20
10576	4	20
10576	84	20
10576	20	52
10578	8	12
10578	32	36
10578	100	36
10579	4	36
10580	20	52
10582	4	20
10582	8	12
10582	20	52
10583	0	16
10583	20	52
10584	12	4
10585	68	4
10585	32	36
10585	104	108
10585	4	36
10586	68	4
10586	20	52
10587	68	4
10587	12	44
10588	72	8
10588	4	20
10588	20	52
10588	20	52
10588	68	4
10589	20	52
10590	20	52
10590	116	52
10590	20	52
10591	20	52
10591	64	0
10591	16	20
10592	4	20
10592	32	36
10592	68	4
10592	64	96
10593	4	36
10593	0	32
10593	20	52
10594	92	84
10594	84	20
10594	84	116
10595	8	12
10595	20	52
10595	4	20
10595	100	36
10596	20	52
10596	16	20
10596	84	20
10596	108	44
10597	68	84
10597	20	52
10597	116	52
10597	108	44
10598	20	52
10599	72	8
10599	0	4
10600	20	52
10601	20	52
10601	20	52
10601	20	52
10601	100	36
10602	48	52
10602	20	52
10602	4	36
10602	20	52
10602	4	20
10603	4	36
10603	84	20
10603	16	48
10603	76	108
10603	108	44
10606	20	52
10606	0	16
10606	20	52
10607	20	52
10608	100	36
10608	8	24
10610	20	52
10610	108	44
10610	100	36
10610	108	44
10611	68	4
10611	108	44
10612	20	52
10612	72	8
10612	68	4
10612	100	36
10613	20	52
10613	12	44
10613	16	48
10614	0	16
10615	8	24
10615	76	68
10615	20	52
10615	68	100
10616	20	52
10616	100	36
10616	8	24
10616	20	52
10616	68	4
10618	68	84
10618	8	12
10618	8	40
10619	20	52
10620	4	20
10621	68	4
10621	4	20
10621	4	20
10622	64	0
10622	4	20
10622	20	52
10623	20	52
10623	96	32
10624	32	36
10624	0	4
10625	80	112
10625	92	28
10626	8	12
10626	4	20
10626	84	20
10629	20	52
10629	68	4
10630	20	52
10630	20	52
10630	116	52
10630	96	32
10630	68	4
10631	20	52
10631	0	4
10631	68	4
10632	20	52
10632	76	12
10632	4	36
10633	72	8
10633	4	36
10634	8	40
10634	12	44
10635	0	4
10636	68	4
10636	0	16
10636	108	44
10637	92	28
10637	0	32
10637	96	32
10637	4	36
10639	4	20
10639	108	44
10639	4	20
10641	4	20
10642	20	52
10642	76	108
10643	12	28
10643	16	48
10643	100	36
10643	100	36
10644	100	36
10644	80	16
10645	0	32
10645	100	36
10645	68	4
10646	68	100
10646	80	112
10646	20	52
10647	16	20
10647	4	20
10647	116	52
10647	68	4
10649	20	52
10650	72	8
10650	4	36
10650	4	36
10651	4	36
10651	12	28
10651	20	52
10651	20	52
10652	96	32
10652	4	20
10653	112	48
10653	68	84
10653	4	36
10654	80	16
10654	76	68
10654	84	116
10655	68	4
10655	116	52
10655	84	116
10656	108	44
10656	20	52
10656	116	52
10656	20	52
10657	100	36
10657	20	52
10657	4	36
10659	96	100
10659	4	20
10660	72	8
10660	68	100
10661	4	36
10661	20	52
10662	68	4
10662	76	108
10662	100	36
10662	100	36
10662	68	4
10663	4	36
10663	12	44
10663	20	52
10663	4	20
10663	20	52
10664	100	36
10664	112	48
10664	8	0
10664	4	20
10664	20	52
10665	68	4
10666	20	52
10666	4	20
10666	72	8
10666	4	20
10666	76	12
10666	0	16
10667	100	36
10668	72	8
10668	20	52
10668	32	36
10668	20	52
10668	4	36
10669	108	44
10669	64	0
10669	84	116
10669	20	52
10671	20	52
10671	4	20
10672	20	52
10672	20	52
10673	20	52
10674	72	8
10675	16	20
10675	8	12
10675	20	52
10676	64	96
10676	96	32
10676	16	20
10676	116	52
10677	84	116
10677	8	12
10677	96	100
10678	4	36
10678	32	36
10679	4	20
10679	116	52
10680	20	52
10681	20	52
10681	4	36
10681	108	44
10681	20	52
10681	4	36
10682	76	12
10683	16	48
10683	76	12
10683	4	36
10683	20	52
10684	64	0
10685	0	32
10685	12	28
10685	4	36
10685	108	44
10686	0	4
10686	76	12
10687	72	104
10688	76	92
10688	72	8
10688	20	52
10688	12	4
10688	4	20
10688	84	20
10689	20	52
10689	64	68
10689	20	52
10690	108	44
10690	68	4
10691	100	36
10691	20	52
10691	20	52
10692	16	48
10692	4	20
10692	4	36
10692	4	36
10693	4	36
10693	16	20
10693	20	52
10693	4	20
10693	20	52
10693	20	52
10694	68	4
10694	20	52
10695	112	48
10695	0	16
10696	20	52
10697	20	52
10701	68	4
10701	4	20
10701	84	20
10702	68	84
10702	4	36
10704	68	100
10704	20	52
10704	20	52
10705	100	36
10705	76	12
10705	20	52
10707	4	36
10707	16	48
10707	68	84
10707	4	36
10709	4	20
10709	100	36
10709	40	44
10710	4	20
10710	16	20
10710	32	36
10711	8	12
10711	112	48
10711	68	4
10712	16	20
10714	72	76
10714	108	44
10715	20	52
10715	16	20
10715	68	4
10715	76	108
10716	108	44
10717	68	4
10717	20	52
10718	116	52
10718	100	36
10718	116	52
10719	4	20
10719	4	36
10719	4	20
10719	20	52
10720	68	84
10720	20	52
10720	68	4
10721	84	116
10721	100	36
10723	4	36
10723	64	0
10724	4	36
10724	68	100
10724	108	44
10724	32	36
10724	84	20
10725	68	4
10725	20	52
10726	116	52
10726	4	20
10726	116	52
10727	72	76
10727	16	20
10728	8	12
10728	4	20
10730	4	36
10730	84	20
10731	20	52
10731	76	12
10731	68	4
10731	4	20
10732	100	36
10732	20	52
10732	76	68
10732	4	36
10733	16	20
10733	100	36
10734	68	4
10735	100	36
10735	20	52
10736	20	52
10738	8	40
10738	68	4
10738	68	4
10738	100	36
10739	20	52
10739	20	52
10739	68	100
10740	12	4
10740	76	68
10740	76	12
10740	8	0
10740	20	52
10742	20	52
10742	64	80
10743	100	36
10744	68	4
10745	64	0
10746	100	36
10746	68	4
10747	0	4
10748	76	12
10748	4	20
10748	20	52
10748	20	52
10749	68	4
10749	20	52
10750	72	76
10750	20	52
10750	12	4
10750	12	4
10750	100	36
10750	20	52
10750	0	16
10750	108	44
10752	100	36
10752	4	36
10752	32	36
10753	76	12
10753	68	4
10753	84	20
10753	4	20
10755	20	52
10755	68	84
10755	20	52
10755	68	84
10755	20	52
10755	20	52
10756	84	116
10756	20	52
10758	68	4
10758	100	36
10758	20	52
10758	4	36
10758	20	52
10758	20	52
10758	104	40
10759	96	32
10759	68	4
10760	12	4
10760	108	44
10762	8	0
10762	72	76
10762	40	44
10762	12	28
10762	72	8
10763	12	44
10763	40	44
10763	40	44
10763	4	20
10764	84	20
10765	20	52
10765	76	12
10765	116	52
10766	20	52
10766	20	52
10766	20	52
10766	112	48
10766	20	52
10767	68	4
10767	16	20
10767	16	48
10768	20	52
10769	4	20
10769	4	36
10769	4	36
10769	76	12
10770	68	4
10770	80	16
10772	100	36
10774	4	36
10775	32	36
10775	20	52
10776	4	36
10776	76	12
10776	68	4
10777	108	44
10778	20	52
10778	68	4
10778	8	12
10778	68	84
10779	4	36
10779	116	52
10782	64	80
10782	68	4
10782	20	52
10783	20	52
10783	20	52
10784	4	20
10784	68	4
10784	100	36
10784	20	52
10784	20	52
10785	68	4
10785	20	52
10785	4	36
10785	84	20
10785	4	36
10785	4	20
10786	16	20
10786	4	36
10786	20	52
10787	20	52
10787	20	52
10787	68	4
10788	16	48
10788	108	44
10788	84	20
10788	96	32
10788	4	36
10788	4	20
10789	68	84
10790	84	20
10790	68	4
10791	104	40
10791	0	16
10791	68	84
10792	20	52
10792	68	4
10792	68	84
10793	72	104
10793	112	48
10793	20	52
10794	4	20
10795	72	8
10795	100	36
10795	20	52
10796	4	36
10796	20	52
10796	20	52
10796	108	44
10796	16	48
10797	20	52
10797	68	4
10798	68	4
10799	20	52
10799	4	36
10799	8	12
10799	100	36
10800	72	104
10800	12	28
10800	64	0
10801	80	16
10802	20	52
10803	0	4
10803	100	36
10803	4	36
10804	16	20
10804	68	4
10804	20	52
10804	4	36
10804	20	52
10805	72	88
10805	108	44
10806	16	48
10806	20	52
10807	72	8
10807	20	52
10808	4	20
10808	4	20
10808	20	52
10809	68	4
10809	0	16
10810	68	100
10810	76	12
10810	4	20
10811	4	36
10812	84	20
10812	68	84
10813	100	36
10814	84	20
10814	20	52
10814	4	20
10815	12	4
10815	4	36
10816	40	44
10816	68	100
10816	68	4
10816	68	84
10817	4	20
10818	68	100
10819	20	52
10819	20	52
10820	20	52
10821	108	44
10821	76	68
10821	4	36
10821	68	4
10822	20	52
10823	8	12
10823	68	4
10823	4	20
10825	20	52
10825	20	52
10825	20	52
10826	68	4
10826	12	28
10827	20	52
10828	20	52
10828	4	20
10829	76	92
10829	8	0
10829	20	52
10831	8	0
10831	100	36
10832	68	100
10832	68	84
10832	20	52
10833	20	52
10833	76	108
10833	16	20
10833	20	52
10834	64	0
10834	20	52
10834	68	100
10834	76	92
10835	68	84
10835	4	36
10835	68	4
10836	64	0
10836	92	28
10837	4	20
10837	20	52
10837	64	80
10837	4	20
10837	0	4
10837	68	4
10837	4	20
10837	4	36
10838	84	20
10838	4	20
10839	4	36
10839	100	36
10839	20	52
10839	4	36
10840	76	12
10840	76	108
10841	76	92
10841	20	52
10841	100	36
10841	20	52
10841	84	20
10842	20	52
10842	100	36
10842	4	36
10842	20	52
10842	20	52
10843	4	20
10843	8	12
10843	16	20
10843	20	52
10843	20	52
10843	68	4
10843	100	36
10844	68	4
10844	20	52
10844	4	20
10844	16	48
10844	20	52
10845	16	20
10845	68	4
10845	4	36
10846	20	52
10846	48	52
10846	108	44
10846	68	4
10846	92	28
10847	68	4
10847	68	4
10848	100	36
10849	20	52
10849	8	24
10849	76	12
10849	20	52
10851	40	44
10851	68	4
10853	32	36
10853	84	20
10854	20	52
10855	68	84
10855	68	4
10856	20	52
10856	20	52
10857	8	24
10857	68	4
10857	40	44
10858	68	4
10858	12	4
10858	4	20
10858	4	20
10858	16	48
10859	76	68
10859	68	84
10859	24	56
10860	0	32
10860	8	24
10860	72	8
10861	4	36
10861	20	52
10862	68	84
10863	116	52
10863	68	4
10863	108	44
10863	20	52
10863	68	4
10863	112	48
10865	0	4
10865	68	100
10865	20	52
10866	20	52
10866	72	104
10866	20	52
10868	40	44
10868	76	12
10869	20	52
10869	116	52
10869	8	12
10870	84	20
10870	4	36
10870	116	52
10871	84	20
10871	80	16
10871	108	44
10871	4	20
10872	64	96
10872	20	52
10872	16	20
10872	20	52
10873	68	4
10873	68	4
10873	16	20
10873	16	20
10873	68	4
10873	20	52
10874	68	100
10875	4	36
10875	116	52
10876	20	52
10876	20	52
10877	32	36
10877	84	20
10878	4	36
10878	12	28
10878	72	64
10878	20	52
10879	12	4
10879	40	44
10879	20	52
10879	20	52
10880	116	52
10881	76	108
10881	80	84
10881	76	92
10882	4	36
10882	68	84
10883	112	48
10883	0	4
10883	68	4
10883	4	20
10883	64	0
10884	20	52
10884	100	36
10884	68	84
10884	4	20
10885	68	4
10885	20	52
10886	68	4
10886	4	20
10886	108	44
10887	12	28
10888	84	116
10888	68	4
10888	100	36
10888	64	68
10889	20	52
